SampleID,MachineID,BatchNumber,DateTime,Origin,RoastProfile,BatchesSinceMaint,MaintenanceCycle,Aroma,Flavor,Aftertaste,Acidity,Body,Balance,TotalScore,Grade
ROASTER_04_B0110_S2,ROASTER_04,110,2024-01-17 03:00:00,Ethiopia,Espresso,20,3,7.12,7.5,7.25,6.84,7.12,7.94,43.77,Premium
ROASTER_04_B0110_S3,ROASTER_04,110,2024-01-17 03:00:00,Ethiopia,Espresso,20,3,8.09,7.94,7.28,7.14,7.91,8.29,46.65,Premium
ROASTER_04_B0110_S4,ROASTER_04,110,2024-01-17 03:00:00,Ethiopia,Espresso,20,3,7.42,7.82,6.96,6.66,7.65,8.32,44.83,Premium
ROASTER_04_B0110_S5,ROASTER_04,110,2024-01-17 03:00:00,Ethiopia,Espresso,20,3,7.42,8.32,7.45,7.09,7.55,8.16,45.99,Premium
ROASTER_04_B0111_S1,ROASTER_04,111,2024-01-17 06:00:00,Brazil,Dark,21,3,7.39,7.59,6.55,6.56,7.82,7.12,43.03,Premium
ROASTER_04_B0111_S2,ROASTER_04,111,2024-01-17 06:00:00,Brazil,Dark,21,3,6.98,7.0,6.98,6.97,7.91,7.69,43.53,Premium
ROASTER_04_B0111_S3,ROASTER_04,111,2024-01-17 06:00:00,Brazil,Dark,21,3,5.77,7.99,6.62,7.08,7.32,7.64,42.42,Premium
ROASTER_04_B0111_S4,ROASTER_04,111,2024-01-17 06:00:00,Brazil,Dark,21,3,6.87,7.96,6.47,6.77,7.59,7.31,42.97,Premium
ROASTER_04_B0111_S5,ROASTER_04,111,2024-01-17 06:00:00,Brazil,Dark,21,3,7.11,7.5,6.87,6.43,7.82,7.95,43.68,Premium
ROASTER_04_B0112_S1,ROASTER_04,112,2024-01-17 10:00:00,Guatemala,Espresso,22,3,6.82,7.53,7.07,6.32,7.22,7.88,42.84,Premium
ROASTER_04_B0112_S2,ROASTER_04,112,2024-01-17 10:00:00,Guatemala,Espresso,22,3,7.34,7.91,6.74,7.54,7.8,7.56,44.89,Premium
ROASTER_04_B0112_S3,ROASTER_04,112,2024-01-17 10:00:00,Guatemala,Espresso,22,3,6.99,7.23,6.46,6.8,7.53,7.8,42.81,Premium
ROASTER_04_B0112_S4,ROASTER_04,112,2024-01-17 10:00:00,Guatemala,Espresso,22,3,6.81,7.61,6.96,6.28,8.67,7.72,44.05,Premium
ROASTER_04_B0112_S5,ROASTER_04,112,2024-01-17 10:00:00,Guatemala,Espresso,22,3,6.87,7.16,6.74,6.94,8.12,8.01,43.84,Premium
ROASTER_04_B0113_S1,ROASTER_04,113,2024-01-17 12:00:00,Kenya,Dark,23,3,6.24,6.98,6.9,6.57,7.8,7.27,41.76,Commercial
ROASTER_04_B0113_S2,ROASTER_04,113,2024-01-17 12:00:00,Kenya,Dark,23,3,6.75,6.69,6.41,6.77,7.7,8.07,42.39,Premium
ROASTER_04_B0113_S3,ROASTER_04,113,2024-01-17 12:00:00,Kenya,Dark,23,3,6.5,7.99,7.36,6.8,7.73,7.69,44.07,Premium
ROASTER_04_B0113_S4,ROASTER_04,113,2024-01-17 12:00:00,Kenya,Dark,23,3,6.77,7.17,6.59,6.81,7.39,7.79,42.52,Premium
ROASTER_04_B0113_S5,ROASTER_04,113,2024-01-17 12:00:00,Kenya,Dark,23,3,7.13,7.19,6.59,7.21,7.86,7.15,43.13,Premium
ROASTER_04_B0114_S1,ROASTER_04,114,2024-01-17 16:00:00,Colombia,Light,24,3,7.37,7.35,7.4,7.24,6.52,8.36,44.24,Premium
ROASTER_04_B0114_S2,ROASTER_04,114,2024-01-17 16:00:00,Colombia,Light,24,3,6.78,7.35,6.58,6.7,7.05,7.53,41.99,Commercial
ROASTER_04_B0114_S3,ROASTER_04,114,2024-01-17 16:00:00,Colombia,Light,24,3,7.25,7.28,6.76,7.32,7.22,7.9,43.73,Premium
ROASTER_04_B0114_S4,ROASTER_04,114,2024-01-17 16:00:00,Colombia,Light,24,3,7.12,7.68,7.31,7.52,7.25,7.66,44.54,Premium
ROASTER_04_B0114_S5,ROASTER_04,114,2024-01-17 16:00:00,Colombia,Light,24,3,6.52,6.91,7.12,6.79,7.14,7.49,41.97,Commercial
ROASTER_04_B0115_S1,ROASTER_04,115,2024-01-17 17:00:00,Brazil,Dark,25,3,6.32,6.46,6.92,6.17,7.11,7.18,40.16,Commercial
ROASTER_04_B0115_S2,ROASTER_04,115,2024-01-17 17:00:00,Brazil,Dark,25,3,6.5,7.76,6.65,6.73,7.34,7.88,42.86,Premium
ROASTER_04_B0115_S3,ROASTER_04,115,2024-01-17 17:00:00,Brazil,Dark,25,3,7.03,7.39,7.01,6.72,7.66,6.87,42.68,Premium
ROASTER_04_B0115_S4,ROASTER_04,115,2024-01-17 17:00:00,Brazil,Dark,25,3,6.32,7.47,6.34,6.31,7.62,7.99,42.05,Premium
ROASTER_04_B0115_S5,ROASTER_04,115,2024-01-17 17:00:00,Brazil,Dark,25,3,7.17,7.91,6.06,6.2,7.05,7.0,41.39,Commercial
ROASTER_04_B0116_S1,ROASTER_04,116,2024-01-17 21:00:00,Guatemala,Espresso,26,3,7.41,7.93,6.6,6.6,7.33,7.48,43.35,Premium
ROASTER_04_B0116_S2,ROASTER_04,116,2024-01-17 21:00:00,Guatemala,Espresso,26,3,7.7,6.82,6.97,6.44,7.18,7.77,42.88,Premium
ROASTER_04_B0116_S3,ROASTER_04,116,2024-01-17 21:00:00,Guatemala,Espresso,26,3,6.98,7.03,7.22,6.58,8.04,7.8,43.65,Premium
ROASTER_04_B0116_S4,ROASTER_04,116,2024-01-17 21:00:00,Guatemala,Espresso,26,3,7.41,7.14,6.66,7.22,7.4,7.4,43.23,Premium
ROASTER_04_B0116_S5,ROASTER_04,116,2024-01-17 21:00:00,Guatemala,Espresso,26,3,6.74,7.34,6.63,7.05,8.12,7.25,43.13,Premium
ROASTER_04_B0117_S1,ROASTER_04,117,2024-01-17 23:00:00,Brazil,Light,27,3,7.21,7.51,6.87,7.81,6.64,7.29,43.33,Premium
ROASTER_04_B0117_S2,ROASTER_04,117,2024-01-17 23:00:00,Brazil,Light,27,3,6.8,7.28,7.31,7.9,6.46,7.4,43.15,Premium
ROASTER_04_B0117_S3,ROASTER_04,117,2024-01-17 23:00:00,Brazil,Light,27,3,7.52,7.36,6.91,7.49,7.43,7.17,43.88,Premium
ROASTER_04_B0117_S4,ROASTER_04,117,2024-01-17 23:00:00,Brazil,Light,27,3,7.11,7.49,6.65,7.46,6.57,7.52,42.8,Premium
ROASTER_04_B0117_S5,ROASTER_04,117,2024-01-17 23:00:00,Brazil,Light,27,3,6.77,7.05,6.76,7.13,6.49,6.99,41.19,Commercial
ROASTER_04_B0118_S1,ROASTER_04,118,2024-01-18 02:00:00,Guatemala,Light,28,3,6.98,7.46,6.9,7.54,7.21,7.63,43.72,Premium
ROASTER_04_B0118_S2,ROASTER_04,118,2024-01-18 02:00:00,Guatemala,Light,28,3,7.32,7.49,6.56,7.22,6.69,7.21,42.49,Premium
ROASTER_04_B0118_S3,ROASTER_04,118,2024-01-18 02:00:00,Guatemala,Light,28,3,6.52,7.46,6.72,7.29,6.85,6.92,41.76,Commercial
ROASTER_04_B0118_S4,ROASTER_04,118,2024-01-18 02:00:00,Guatemala,Light,28,3,7.0,7.43,6.84,7.23,6.92,7.39,42.81,Premium
ROASTER_04_B0118_S5,ROASTER_04,118,2024-01-18 02:00:00,Guatemala,Light,28,3,7.18,7.13,6.78,6.81,6.36,7.92,42.18,Premium
ROASTER_04_B0119_S1,ROASTER_04,119,2024-01-18 06:00:00,Guatemala,Espresso,29,3,6.2,7.36,7.11,6.97,8.19,7.51,43.34,Premium
ROASTER_04_B0119_S2,ROASTER_04,119,2024-01-18 06:00:00,Guatemala,Espresso,29,3,7.08,7.53,7.28,6.84,7.27,7.05,43.05,Premium
ROASTER_04_B0119_S3,ROASTER_04,119,2024-01-18 06:00:00,Guatemala,Espresso,29,3,6.92,7.45,6.99,6.34,7.4,7.61,42.71,Premium
ROASTER_04_B0119_S4,ROASTER_04,119,2024-01-18 06:00:00,Guatemala,Espresso,29,3,6.52,7.17,7.23,6.84,7.49,7.01,42.26,Premium
ROASTER_04_B0119_S5,ROASTER_04,119,2024-01-18 06:00:00,Guatemala,Espresso,29,3,7.53,6.94,6.93,7.15,7.34,6.89,42.78,Premium
ROASTER_04_B0120_S1,ROASTER_04,120,2024-01-18 08:00:00,Brazil,Dark,30,4,6.76,6.81,6.57,6.19,7.69,7.91,41.93,Commercial
ROASTER_04_B0120_S2,ROASTER_04,120,2024-01-18 08:00:00,Brazil,Dark,30,4,7.0,7.4,7.06,7.02,6.87,7.66,43.01,Premium
ROASTER_04_B0120_S3,ROASTER_04,120,2024-01-18 08:00:00,Brazil,Dark,30,4,6.91,7.7,7.27,6.21,7.92,7.64,43.65,Premium
ROASTER_04_B0120_S4,ROASTER_04,120,2024-01-18 08:00:00,Brazil,Dark,30,4,6.73,7.49,6.87,6.46,7.44,7.21,42.2,Premium
ROASTER_04_B0120_S5,ROASTER_04,120,2024-01-18 08:00:00,Brazil,Dark,30,4,6.9,7.83,7.55,6.9,8.4,7.41,44.99,Premium
ROASTER_04_B0121_S1,ROASTER_04,121,2024-01-18 13:00:00,Guatemala,Dark,1,4,7.22,7.69,7.1,6.49,7.69,8.04,44.23,Premium
ROASTER_04_B0121_S2,ROASTER_04,121,2024-01-18 13:00:00,Guatemala,Dark,1,4,7.07,7.63,6.25,6.69,7.79,7.49,42.92,Premium
ROASTER_04_B0121_S3,ROASTER_04,121,2024-01-18 13:00:00,Guatemala,Dark,1,4,6.6,8.12,6.86,5.96,7.19,7.17,41.9,Commercial
ROASTER_04_B0121_S4,ROASTER_04,121,2024-01-18 13:00:00,Guatemala,Dark,1,4,6.62,8.05,6.93,6.74,8.32,8.0,44.66,Premium
ROASTER_04_B0121_S5,ROASTER_04,121,2024-01-18 13:00:00,Guatemala,Dark,1,4,7.29,7.39,6.55,6.66,7.11,8.08,43.08,Premium
ROASTER_04_B0122_S1,ROASTER_04,122,2024-01-18 15:00:00,Brazil,Dark,2,4,6.33,8.19,7.02,7.19,7.47,7.7,43.9,Premium
ROASTER_04_B0122_S2,ROASTER_04,122,2024-01-18 15:00:00,Brazil,Dark,2,4,6.9,7.9,6.62,5.78,7.82,7.74,42.76,Premium
ROASTER_04_B0122_S3,ROASTER_04,122,2024-01-18 15:00:00,Brazil,Dark,2,4,7.18,7.91,6.43,6.47,7.34,8.3,43.63,Premium
ROASTER_04_B0122_S4,ROASTER_04,122,2024-01-18 15:00:00,Brazil,Dark,2,4,7.94,7.56,7.27,6.78,7.93,7.83,45.31,Premium
ROASTER_04_B0122_S5,ROASTER_04,122,2024-01-18 15:00:00,Brazil,Dark,2,4,7.18,7.26,6.7,6.77,7.08,6.82,41.81,Commercial
ROASTER_04_B0123_S1,ROASTER_04,123,2024-01-18 18:00:00,Guatemala,Medium,3,4,6.03,7.53,7.04,6.87,7.03,8.08,42.58,Premium
ROASTER_04_B0123_S2,ROASTER_04,123,2024-01-18 18:00:00,Guatemala,Medium,3,4,7.26,7.27,7.71,7.05,7.11,8.34,44.74,Premium
ROASTER_04_B0123_S3,ROASTER_04,123,2024-01-18 18:00:00,Guatemala,Medium,3,4,7.24,7.59,7.13,6.82,7.82,8.03,44.63,Premium
ROASTER_04_B0123_S4,ROASTER_04,123,2024-01-18 18:00:00,Guatemala,Medium,3,4,6.94,7.77,6.65,6.89,7.92,8.07,44.24,Premium
ROASTER_04_B0123_S5,ROASTER_04,123,2024-01-18 18:00:00,Guatemala,Medium,3,4,7.06,8.33,6.88,6.94,7.11,7.92,44.24,Premium
ROASTER_04_B0124_S1,ROASTER_04,124,2024-01-18 20:00:00,Ethiopia,Dark,4,4,7.36,7.26,7.33,7.34,7.67,7.78,44.74,Premium
ROASTER_04_B0124_S2,ROASTER_04,124,2024-01-18 20:00:00,Ethiopia,Dark,4,4,7.67,7.27,6.58,6.83,7.65,7.75,43.75,Premium
ROASTER_04_B0124_S3,ROASTER_04,124,2024-01-18 20:00:00,Ethiopia,Dark,4,4,6.73,7.95,7.7,7.96,8.55,7.38,46.27,Premium
ROASTER_04_B0124_S4,ROASTER_04,124,2024-01-18 20:00:00,Ethiopia,Dark,4,4,7.37,7.67,8.04,6.72,7.92,7.55,45.27,Premium
ROASTER_04_B0124_S5,ROASTER_04,124,2024-01-18 20:00:00,Ethiopia,Dark,4,4,7.1,7.37,7.03,7.13,8.11,7.93,44.67,Premium
ROASTER_04_B0125_S1,ROASTER_04,125,2024-01-18 23:00:00,Guatemala,Medium,5,4,6.65,7.51,7.08,7.57,6.81,8.58,44.2,Premium
ROASTER_04_B0125_S2,ROASTER_04,125,2024-01-18 23:00:00,Guatemala,Medium,5,4,7.09,7.22,6.85,7.13,6.94,8.11,43.34,Premium
ROASTER_04_B0125_S3,ROASTER_04,125,2024-01-18 23:00:00,Guatemala,Medium,5,4,6.1,7.4,7.07,7.51,6.65,8.22,42.95,Premium
ROASTER_04_B0125_S4,ROASTER_04,125,2024-01-18 23:00:00,Guatemala,Medium,5,4,7.23,7.12,6.76,7.16,7.14,8.22,43.63,Premium
ROASTER_04_B0125_S5,ROASTER_04,125,2024-01-18 23:00:00,Guatemala,Medium,5,4,7.57,8.44,7.65,7.39,6.71,7.75,45.51,Premium
ROASTER_04_B0126_S1,ROASTER_04,126,2024-01-19 04:00:00,Kenya,Espresso,6,4,7.41,7.49,7.22,7.3,7.87,6.84,44.13,Premium
ROASTER_04_B0126_S2,ROASTER_04,126,2024-01-19 04:00:00,Kenya,Espresso,6,4,7.07,7.09,7.53,6.49,7.12,7.94,43.24,Premium
ROASTER_04_B0126_S3,ROASTER_04,126,2024-01-19 04:00:00,Kenya,Espresso,6,4,8.32,7.53,7.15,6.91,7.69,8.11,45.71,Premium
ROASTER_04_B0126_S4,ROASTER_04,126,2024-01-19 04:00:00,Kenya,Espresso,6,4,7.95,7.92,7.11,6.6,7.72,7.67,44.97,Premium
ROASTER_04_B0126_S5,ROASTER_04,126,2024-01-19 04:00:00,Kenya,Espresso,6,4,7.34,7.37,7.07,7.12,7.57,8.05,44.52,Premium
ROASTER_04_B0127_S1,ROASTER_04,127,2024-01-19 06:00:00,Ethiopia,Medium,7,4,6.71,7.84,7.35,7.19,7.23,8.4,44.72,Premium
ROASTER_04_B0127_S2,ROASTER_04,127,2024-01-19 06:00:00,Ethiopia,Medium,7,4,6.78,7.72,6.75,7.68,7.2,8.37,44.5,Premium
ROASTER_04_B0127_S3,ROASTER_04,127,2024-01-19 06:00:00,Ethiopia,Medium,7,4,7.07,7.37,6.85,7.17,7.17,8.2,43.83,Premium
ROASTER_04_B0127_S4,ROASTER_04,127,2024-01-19 06:00:00,Ethiopia,Medium,7,4,7.24,8.6,7.45,6.98,7.74,8.35,46.36,Premium
ROASTER_04_B0127_S5,ROASTER_04,127,2024-01-19 06:00:00,Ethiopia,Medium,7,4,6.67,8.07,7.0,7.84,7.21,8.28,45.07,Premium
ROASTER_04_B0128_S1,ROASTER_04,128,2024-01-19 09:00:00,Guatemala,Dark,8,4,7.03,7.01,6.84,6.39,7.27,7.82,42.36,Premium
ROASTER_04_B0128_S2,ROASTER_04,128,2024-01-19 09:00:00,Guatemala,Dark,8,4,7.33,6.96,6.48,7.31,7.08,7.81,42.97,Premium
ROASTER_04_B0128_S3,ROASTER_04,128,2024-01-19 09:00:00,Guatemala,Dark,8,4,7.19,7.81,6.71,6.43,7.6,7.42,43.16,Premium
ROASTER_04_B0128_S4,ROASTER_04,128,2024-01-19 09:00:00,Guatemala,Dark,8,4,7.23,7.32,7.25,7.48,7.31,7.52,44.11,Premium
ROASTER_04_B0128_S5,ROASTER_04,128,2024-01-19 09:00:00,Guatemala,Dark,8,4,7.43,7.46,6.67,7.06,7.67,8.56,44.85,Premium
ROASTER_04_B0129_S1,ROASTER_04,129,2024-01-19 12:00:00,Kenya,Light,9,4,7.62,7.63,7.77,7.64,6.56,7.39,44.61,Premium
ROASTER_04_B0129_S2,ROASTER_04,129,2024-01-19 12:00:00,Kenya,Light,9,4,7.21,7.0,6.94,7.69,7.27,7.89,44.0,Premium
ROASTER_04_B0129_S3,ROASTER_04,129,2024-01-19 12:00:00,Kenya,Light,9,4,7.77,7.25,6.63,7.1,6.49,8.09,43.33,Premium
ROASTER_04_B0129_S4,ROASTER_04,129,2024-01-19 12:00:00,Kenya,Light,9,4,7.68,7.72,7.41,7.4,7.25,7.86,45.32,Premium
ROASTER_04_B0129_S5,ROASTER_04,129,2024-01-19 12:00:00,Kenya,Light,9,4,7.58,7.62,6.85,7.75,6.88,7.68,44.36,Premium
ROASTER_04_B0130_S1,ROASTER_04,130,2024-01-19 16:00:00,Guatemala,Dark,10,4,6.6,7.62,7.04,6.55,8.04,7.09,42.94,Premium
ROASTER_04_B0130_S2,ROASTER_04,130,2024-01-19 16:00:00,Guatemala,Dark,10,4,7.22,7.57,6.29,6.61,7.3,7.69,42.68,Premium
ROASTER_04_B0130_S3,ROASTER_04,130,2024-01-19 16:00:00,Guatemala,Dark,10,4,7.42,7.66,6.56,6.66,7.76,7.82,43.88,Premium
ROASTER_04_B0130_S4,ROASTER_04,130,2024-01-19 16:00:00,Guatemala,Dark,10,4,6.66,7.34,6.74,6.13,7.89,7.76,42.52,Premium
ROASTER_04_B0130_S5,ROASTER_04,130,2024-01-19 16:00:00,Guatemala,Dark,10,4,6.23,7.24,7.05,7.07,7.59,7.53,42.71,Premium
ROASTER_04_B0131_S1,ROASTER_04,131,2024-01-19 18:00:00,Kenya,Light,11,4,7.81,7.3,7.43,7.3,6.38,7.88,44.1,Premium
ROASTER_04_B0131_S2,ROASTER_04,131,2024-01-19 18:00:00,Kenya,Light,11,4,7.98,7.07,6.78,7.2,7.32,7.78,44.13,Premium
ROASTER_04_B0131_S3,ROASTER_04,131,2024-01-19 18:00:00,Kenya,Light,11,4,6.77,7.62,7.17,7.28,7.32,7.98,44.14,Premium
ROASTER_04_B0131_S4,ROASTER_04,131,2024-01-19 18:00:00,Kenya,Light,11,4,7.81,7.54,6.84,7.13,6.33,8.0,43.65,Premium
ROASTER_04_B0131_S5,ROASTER_04,131,2024-01-19 18:00:00,Kenya,Light,11,4,7.27,7.49,7.48,7.34,7.39,7.54,44.51,Premium
ROASTER_04_B0132_S1,ROASTER_04,132,2024-01-19 22:00:00,Ethiopia,Espresso,12,4,7.15,7.69,7.21,6.68,7.9,8.19,44.82,Premium
ROASTER_04_B0132_S2,ROASTER_04,132,2024-01-19 22:00:00,Ethiopia,Espresso,12,4,7.44,8.04,7.89,6.9,7.4,7.44,45.11,Premium
ROASTER_04_B0132_S3,ROASTER_04,132,2024-01-19 22:00:00,Ethiopia,Espresso,12,4,7.31,7.64,6.88,6.17,7.44,7.56,43.0,Premium
ROASTER_04_B0132_S4,ROASTER_04,132,2024-01-19 22:00:00,Ethiopia,Espresso,12,4,8.08,7.54,6.73,7.36,7.62,7.66,44.99,Premium
ROASTER_04_B0132_S5,ROASTER_04,132,2024-01-19 22:00:00,Ethiopia,Espresso,12,4,7.12,7.88,7.35,7.09,8.0,7.93,45.37,Premium
ROASTER_04_B0133_S1,ROASTER_04,133,2024-01-20 00:00:00,Brazil,Medium,13,4,6.5,7.43,7.23,7.19,6.68,8.19,43.22,Premium
ROASTER_04_B0133_S2,ROASTER_04,133,2024-01-20 00:00:00,Brazil,Medium,13,4,6.29,7.42,7.69,6.65,7.08,8.03,43.16,Premium
ROASTER_04_B0133_S3,ROASTER_04,133,2024-01-20 00:00:00,Brazil,Medium,13,4,6.51,7.09,6.42,6.79,7.11,8.05,41.97,Commercial
ROASTER_04_B0133_S4,ROASTER_04,133,2024-01-20 00:00:00,Brazil,Medium,13,4,7.28,6.77,6.83,6.21,7.05,8.13,42.27,Premium
ROASTER_04_B0133_S5,ROASTER_04,133,2024-01-20 00:00:00,Brazil,Medium,13,4,6.44,7.19,7.16,7.22,7.03,8.15,43.19,Premium
ROASTER_04_B0134_S1,ROASTER_04,134,2024-01-20 03:00:00,Ethiopia,Light,14,4,7.28,7.54,6.63,7.67,6.86,7.49,43.47,Premium
ROASTER_04_B0134_S2,ROASTER_04,134,2024-01-20 03:00:00,Ethiopia,Light,14,4,6.97,7.5,7.56,7.21,7.13,7.81,44.18,Premium
ROASTER_04_B0134_S3,ROASTER_04,134,2024-01-20 03:00:00,Ethiopia,Light,14,4,7.66,7.33,7.7,8.01,6.63,7.84,45.17,Premium
ROASTER_04_B0134_S4,ROASTER_04,134,2024-01-20 03:00:00,Ethiopia,Light,14,4,7.37,7.78,7.61,7.49,6.55,8.15,44.95,Premium
ROASTER_04_B0134_S5,ROASTER_04,134,2024-01-20 03:00:00,Ethiopia,Light,14,4,6.54,7.73,7.1,7.45,7.1,8.08,44.0,Premium
ROASTER_04_B0135_S1,ROASTER_04,135,2024-01-20 06:00:00,Brazil,Light,15,4,7.14,7.31,6.53,7.01,7.19,8.1,43.28,Premium
ROASTER_04_B0135_S2,ROASTER_04,135,2024-01-20 06:00:00,Brazil,Light,15,4,7.08,7.51,6.61,6.67,6.42,6.85,41.14,Commercial
ROASTER_04_B0135_S3,ROASTER_04,135,2024-01-20 06:00:00,Brazil,Light,15,4,6.8,7.85,6.79,7.01,7.01,7.75,43.21,Premium
ROASTER_04_B0135_S4,ROASTER_04,135,2024-01-20 06:00:00,Brazil,Light,15,4,7.37,7.52,6.56,7.32,7.07,7.19,43.03,Premium
ROASTER_04_B0135_S5,ROASTER_04,135,2024-01-20 06:00:00,Brazil,Light,15,4,6.5,7.24,6.6,7.83,6.66,7.12,41.95,Commercial
ROASTER_04_B0136_S1,ROASTER_04,136,2024-01-20 08:00:00,Brazil,Medium,16,4,6.37,6.86,7.05,6.57,7.33,7.94,42.12,Premium
ROASTER_04_B0136_S2,ROASTER_04,136,2024-01-20 08:00:00,Brazil,Medium,16,4,7.34,7.76,6.76,7.33,6.9,8.39,44.48,Premium
ROASTER_04_B0136_S3,ROASTER_04,136,2024-01-20 08:00:00,Brazil,Medium,16,4,7.07,7.89,6.97,7.07,7.08,8.28,44.36,Premium
ROASTER_04_B0136_S4,ROASTER_04,136,2024-01-20 08:00:00,Brazil,Medium,16,4,6.43,7.25,7.13,6.83,6.46,7.88,41.98,Commercial
ROASTER_04_B0136_S5,ROASTER_04,136,2024-01-20 08:00:00,Brazil,Medium,16,4,6.58,7.63,6.43,7.65,6.82,7.95,43.06,Premium
ROASTER_04_B0137_S1,ROASTER_04,137,2024-01-20 13:00:00,Guatemala,Medium,17,4,6.98,7.53,7.02,7.22,6.23,7.83,42.81,Premium
ROASTER_04_B0137_S2,ROASTER_04,137,2024-01-20 13:00:00,Guatemala,Medium,17,4,7.11,7.79,6.97,7.39,7.86,7.74,44.86,Premium
ROASTER_04_B0137_S3,ROASTER_04,137,2024-01-20 13:00:00,Guatemala,Medium,17,4,7.33,7.89,6.92,7.1,7.05,8.12,44.41,Premium
ROASTER_04_B0137_S4,ROASTER_04,137,2024-01-20 13:00:00,Guatemala,Medium,17,4,7.01,7.55,7.83,7.31,7.22,8.4,45.32,Premium
ROASTER_04_B0137_S5,ROASTER_04,137,2024-01-20 13:00:00,Guatemala,Medium,17,4,7.29,7.79,6.76,7.06,7.2,7.96,44.06,Premium
ROASTER_04_B0138_S1,ROASTER_04,138,2024-01-20 16:00:00,Ethiopia,Medium,18,4,7.14,7.73,7.25,7.03,7.81,8.59,45.55,Premium
ROASTER_04_B0138_S2,ROASTER_04,138,2024-01-20 16:00:00,Ethiopia,Medium,18,4,7.09,7.53,7.54,7.66,7.87,7.91,45.6,Premium
ROASTER_04_B0138_S3,ROASTER_04,138,2024-01-20 16:00:00,Ethiopia,Medium,18,4,7.37,8.21,7.42,7.03,6.96,8.34,45.33,Premium
ROASTER_04_B0138_S4,ROASTER_04,138,2024-01-20 16:00:00,Ethiopia,Medium,18,4,7.07,7.98,7.53,7.54,6.95,8.75,45.82,Premium
ROASTER_04_B0138_S5,ROASTER_04,138,2024-01-20 16:00:00,Ethiopia,Medium,18,4,6.6,7.78,7.24,6.57,6.83,8.1,43.12,Premium
ROASTER_04_B0139_S1,ROASTER_04,139,2024-01-20 18:00:00,Kenya,Light,19,4,7.33,7.41,6.59,7.89,7.01,7.64,43.87,Premium
ROASTER_04_B0139_S2,ROASTER_04,139,2024-01-20 18:00:00,Kenya,Light,19,4,7.39,7.18,7.1,7.89,6.9,7.38,43.84,Premium
ROASTER_04_B0139_S3,ROASTER_04,139,2024-01-20 18:00:00,Kenya,Light,19,4,7.66,7.05,7.07,7.47,7.0,8.31,44.56,Premium
ROASTER_04_B0139_S4,ROASTER_04,139,2024-01-20 18:00:00,Kenya,Light,19,4,7.8,7.34,7.17,7.41,6.87,7.27,43.86,Premium
ROASTER_04_B0139_S5,ROASTER_04,139,2024-01-20 18:00:00,Kenya,Light,19,4,7.24,7.56,7.01,7.91,6.88,7.62,44.22,Premium
ROASTER_04_B0140_S1,ROASTER_04,140,2024-01-20 21:00:00,Colombia,Light,20,4,7.01,7.32,6.63,7.54,6.78,7.81,43.09,Premium
ROASTER_04_B0140_S2,ROASTER_04,140,2024-01-20 21:00:00,Colombia,Light,20,4,6.99,7.69,7.86,7.75,6.79,7.91,44.99,Premium
ROASTER_04_B0140_S3,ROASTER_04,140,2024-01-20 21:00:00,Colombia,Light,20,4,7.35,7.69,7.73,7.85,7.04,7.63,45.29,Premium
ROASTER_04_B0140_S4,ROASTER_04,140,2024-01-20 21:00:00,Colombia,Light,20,4,7.15,7.83,6.66,8.06,7.0,8.4,45.1,Premium
ROASTER_04_B0140_S5,ROASTER_04,140,2024-01-20 21:00:00,Colombia,Light,20,4,7.31,7.49,7.06,7.03,6.89,7.68,43.46,Premium
ROASTER_04_B0141_S1,ROASTER_04,141,2024-01-21 00:00:00,Brazil,Light,21,4,8.12,7.61,7.12,6.77,6.87,7.77,44.26,Premium
ROASTER_04_B0141_S2,ROASTER_04,141,2024-01-21 00:00:00,Brazil,Light,21,4,7.16,7.62,6.7,7.55,7.27,7.85,44.15,Premium
ROASTER_04_B0141_S3,ROASTER_04,141,2024-01-21 00:00:00,Brazil,Light,21,4,7.32,7.33,6.81,7.65,7.12,7.53,43.76,Premium
ROASTER_04_B0141_S4,ROASTER_04,141,2024-01-21 00:00:00,Brazil,Light,21,4,6.59,7.94,6.45,7.26,6.61,7.81,42.66,Premium
ROASTER_04_B0141_S5,ROASTER_04,141,2024-01-21 00:00:00,Brazil,Light,21,4,7.54,7.65,7.09,7.07,6.9,7.62,43.87,Premium
ROASTER_04_B0142_S1,ROASTER_04,142,2024-01-21 03:00:00,Brazil,Espresso,22,4,6.83,7.57,6.52,6.86,7.29,7.44,42.51,Premium
ROASTER_04_B0142_S2,ROASTER_04,142,2024-01-21 03:00:00,Brazil,Espresso,22,4,7.37,7.19,6.6,5.99,7.64,7.75,42.54,Premium
ROASTER_04_B0142_S3,ROASTER_04,142,2024-01-21 03:00:00,Brazil,Espresso,22,4,6.96,7.18,6.41,6.38,7.94,8.12,42.99,Premium
ROASTER_04_B0142_S4,ROASTER_04,142,2024-01-21 03:00:00,Brazil,Espresso,22,4,7.35,6.67,6.04,6.45,7.24,7.04,40.79,Commercial
ROASTER_04_B0142_S5,ROASTER_04,142,2024-01-21 03:00:00,Brazil,Espresso,22,4,7.2,7.34,6.93,6.63,7.71,6.99,42.8,Premium
ROASTER_04_B0143_S1,ROASTER_04,143,2024-01-21 06:00:00,Ethiopia,Dark,23,4,6.97,7.81,7.12,7.07,8.11,8.35,45.43,Premium
ROASTER_04_B0143_S2,ROASTER_04,143,2024-01-21 06:00:00,Ethiopia,Dark,23,4,6.95,7.85,6.76,6.67,7.89,8.0,44.12,Premium
